Id,Label,views,followers,importance,posts,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,modularity_class
1057884249,svelayat_313,39,101,1.077365,19,0,1,1,0.190029,0,2472
1140293217,kerman_akhbar,0,16101,1.045323,11,0,2,2,0.190697,0,2472
1211590838,love_varzesh,0,15755,1.08636,22,0,2,2,0.210693,0,6434
1305457862,derafsh_iranshahr,3418,10353,1.151583,5,0,1,1,1,0,6180
1019244233,iranmdnews,3692,2249,1.192402,12,0,1,1,1,0,4345
1455537663,mahdyyon,11,452,1.033917,8,0,1,1,0.19814,0,2472
1095808908,kelarabad_news,2184,2296,1.135001,11,0,1,1,0.180867,0,11292
1098656221,palasinews,478,1450,1.050258,7,0,1,1,1,0,4345
1088101039,news_semnanirib,203,1658,1.136942,34,0,1,1,0.16758,0,2472
1139283118,moshkelat_ir,0,337,1.0086,2,0,1,1,1,0,4345
1018020251,kohnaninews,4410,1658,1.282884,28,0,3,3,0.163964,0,2472
1408651613,enenews2,9475,5392,1.444955,32,0,2,2,1,0,4345
1299989144,rangarangshad,0,758,1.0086,2,0,1,1,1,0,2674
1423557816,weedlashya,1162600,158042,3.695625,60,4,3,7,0.230695,109.722618,1638
1040753962,mastermahdiamini,29569,3503,2.187124,134,1,5,6,0.209805,1193,13017
1564114526,awirmfadavi,28,261,1.018268,4,0,1,1,0.185854,0,6434
1000733242,khazardaily,84,120,1.104368,26,0,2,2,0.210666,0,4345
1007638981,mehrnews_azarsharghi,144,548,1.074818,17,0,2,2,0.212127,0,2472
1205628632,dolaat,7678,5764,1.954761,269,24,8,32,0.233177,12066.803025,2472
1189431885,online_shahrak,0,170,1.0086,2,0,1,1,0.189636,0,9848
1341183104,bad_futballtv,8616,6019,1.33729,13,0,1,1,0.184048,0,9848
1147088203,qazvin_today,26478,14070,2.087592,117,13,8,21,0.216059,1669.372315,2472
1147233581,zangetar,29,6,1.054403,13,0,2,2,0.216712,0,13017
1003617815,imamzaman_aj,26,254,1.153588,42,0,6,6,0.220111,0,10569
1242888309,khabare_18,0,464,1.012837,3,0,1,1,1,0,4345
1632482399,user_1632482399,6509,5,1.344125,27,0,1,1,0.180867,0,11292
1178887129,jahad_tabyeen,2297,526,1.265658,45,1,2,3,0.186427,1195,4345
1357807300,cyberkhabarmohem,385,703,1.10055,21,0,3,3,0.226936,0,2472
1088922909,aztabriz,201159,12052,2.940208,84,1,4,5,0.222326,71.120281,4345
1360380200,khabre_fouril,697615,159561,4.027617,159,10,17,27,0.261576,1008.723725,6434
1329429958,ardebil_fouri,2429,2893,1.290315,51,0,7,7,0.219669,0,4345
1132143723,shabhayefiazaman,127,298,1.022608,4,0,1,1,1,0,4345
1009984790,shomaal,37574,34204,2.101498,79,0,11,11,0.239135,0,6434
